村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
新北市汐止區智慧里,121,709,588,1037,1396,74.28,黃智明,無
新北市汐止區東勢里,231,724,493,899,1208,74.42,賴一山,無
新北市汐止區東山里,-92,63,155,368,537,68.53,虞恉剛,無
新北市汐止區樟樹里,-287,265,552,1318,1948,67.66,高名杉,無
新北市汐止區橋東里,49,614,565,1124,1550,72.52,陶威中,無
新北市汐止區橫科里,93,666,573,1067,1460,73.08,詹清山,中國國民黨
新北市汐止區江北里,417,895,478,924,1249,73.98,謝祚敏,中國國民黨
新北市汐止區湖光里,571,962,391,1054,1411,74.70,杜金泉,無
新北市汐止區湖興里,330,869,539,1127,1581,71.28,郭書成,無
新北市汐止區湖蓮里,-58,407,465,919,1199,76.65,曾連福,中國國民黨
新北市汐止區烘內里,-261,190,451,1016,1465,69.35,蘇明勇,無
新北市汐止區環河里,-435,141,576,827,1135,72.86,黃世和,民主進步黨
新北市汐止區白雲里,180,683,503,873,1204,72.51,陳俊地,無
新北市汐止區福安里,404,1040,636,915,1298,70.49,顏群宗,無
新北市汐止區福山里,-231,504,735,1248,1741,71.68,謝志忠,中國國民黨
新北市汐止區福德里,-100,506,606,1208,1686,71.65,林山永,無
新北市汐止區禮門里,-219,158,377,730,998,73.15,李朝發,無
新北市汐止區秀山里,310,709,399,1088,1442,75.45,謝慧芝,中國國民黨
新北市汐止區秀峰里,94,634,540,567,1946,29.14,蘇樹木,無
新北市汐止區義民里,-227,154,381,873,1177,74.17,吳佩銘,無
新北市汐止區自強里,438,949,511,1294,1723,75.10,康金龍,無
新北市汐止區興福里,111,494,383,1063,1432,74.23,韓君灝,無
新北市汐止區茄苳里,325,672,347,905,1317,68.72,葉雅惠,無
新北市汐止區鄉長里,52,321,269,914,1277,71.57,曾俊華,無
新北市汐止區金龍里,85,812,727,1121,1654,67.78,陳美麗,無
新北市汐止區長安里,-266,238,504,1048,1498,69.96,楊清風,無
新北市汐止區長青里,-310,110,420,652,885,73.67,陳建興,中國國民黨
新北市泰山區全興里,847,1385,538,996,1655,60.18,趙木山,無
新北市泰山區同榮里,294,581,287,964,1311,73.53,馬豫軍,無
新北市泰山區同興里,11,516,505,804,1047,76.79,詹明德,無
新北市泰山區大科里,47,114,67,424,619,68.50,許鈞迪,無
新北市泰山區山腳里,536,996,460,1133,1637,69.21,王國超,無
新北市泰山區新明里,-18,454,472,990,1335,74.16,林柏融,無
新北市泰山區明志里,117,539,422,923,1250,73.84,陳春祈,無
新北市泰山區楓樹里,305,674,369,893,1250,71.44,鄭美玲,無
新北市泰山區泰友里,93,285,192,677,928,72.95,温來居,無
新北市泰山區福泰里,11,355,344,858,1179,72.77,劉丁源,無
新北市泰山區福興里,-112,585,697,1057,1450,72.90,張玉琴,中國國民黨
新北市泰山區義仁里,871,1495,624,1062,1459,72.79,許火炎,無
新北市泰山區義學里,133,729,596,1006,1376,73.11,陳和榮,無
新北市泰山區貴和里,300,768,468,975,1361,71.64,余碧玉,無
新北市泰山區貴子里,138,591,453,897,1195,75.06,戴聯樹,無
新北市泰山區貴賢里,188,515,327,854,1082,78.93,陳岳宏,無
新北市泰山區黎明里,-54,504,558,1025,1425,71.93,施呈林,無
新北市淡水區中和里,-247,82,329,404,530,76.23,王文輝,無
新北市淡水區中興里,-27,514,541,873,1292,67.57,江慶發,無
新北市淡水區八勢里,166,896,730,1062,1528,69.50,沈欽裕,無
新北市淡水區北投里,918,1662,744,1151,1561,73.73,張麗卿,中國國民黨
新北市淡水區北新里,-16,435,451,982,1372,71.57,許春榮,中國國民黨
新北市淡水區協元里,-468,156,624,876,1267,69.14,蕭慶和,無
新北市淡水區坪頂里,-481,165,646,898,1264,71.04,郭建義,無
新北市淡水區埤島里,-587,279,866,1285,1816,70.76,蔡正忠,無
新北市淡水區大庄里,1158,1701,543,1341,1836,73.04,林建仲,中國國民黨
新北市淡水區學府里,109,651,542,940,1374,68.41,林文成,無
新北市淡水區屯山里,-165,155,320,722,944,76.48,李永清,無
新北市淡水區崁頂里,3643,3909,266,976,1282,76.13,吳庭岳,無
新北市淡水區幸福里,1,507,506,690,983,70.19,李佳倩,無
新北市淡水區忠寮里,-466,133,599,736,1020,72.16,蔣耿南,無
新北市淡水區忠山里,-284,102,386,556,758,73.35,潘炳丁,中國國民黨
新北市淡水區文化里,-270,239,509,1083,1544,70.14,彭梅香,中國國民黨
新北市淡水區新春里,832,1408,576,914,1316,69.45,莊志文,無
新北市淡水區新民里,30,681,651,1046,1418,73.77,林聖傑,無
新北市淡水區新生里,-99,52,151,288,384,75.00,洪正宗,無
新北市淡水區新義里,-42,576,618,833,1178,70.71,盧寶全,無
新北市淡水區新興里,458,1081,623,1317,1774,74.24,吳錦泉,無
新北市淡水區樹興里,-430,183,613,979,1489,65.75,許秋芳,無
新北市淡水區正德里,7,690,683,1053,1432,73.53,黃俊雄,無
新北市淡水區民安里,-247,69,316,442,601,73.54,鄭英和,無
新北市淡水區民權里,-26,693,719,1161,1538,75.49,江瑟媚,無
新北市淡水區民生里,189,978,789,1239,1736,71.37,陳李明緣,中國國民黨
新北市淡水區水源里,-92,237,329,666,948,70.25,李貴鐘,無
新北市淡水區水碓里,408,778,370,862,1209,71.30,孫麗明,無
新北市淡水區永吉里,-349,100,449,584,773,75.55,謝安棋,無
新北市淡水區沙崙里,301,705,404,985,1422,69.27,彭瑀筑,無
新北市淡水區油車里,59,714,655,1077,1559,69.08,唐儷樺,中國國民黨
新北市淡水區清文里,-271,149,420,730,1022,71.43,周文烈,無
新北市淡水區福德里,668,990,322,944,1277,73.92,吳穎綸,無
新北市淡水區竹圍里,236,890,654,1027,1424,72.12,李啟源,無
新北市淡水區竿蓁里,1126,1592,466,872,1225,71.18,王信崇,中國國民黨
新北市淡水區義山里,-69,304,373,764,1150,66.43,楊永麗,無
新北市淡水區興仁里,-523,165,688,952,1420,67.04,盧仁澤,無
新北市淡水區草東里,-257,68,325,503,667,75.41,黃逢晚,無
新北市淡水區蕃薯里,-158,145,303,664,1007,65.94,王壽喜,無
新北市淡水區賢孝里,-543,199,742,998,1423,70.13,葉振昌,無
新北市淡水區鄧公里,235,823,588,996,1375,72.44,邱美津,中國國民黨
新北市淡水區長庚里,-558,206,764,955,1278,74.73,陳崇煌,無
新北市深坑區土庫里,-193,407,600,952,1357,70.15,高太郎,無
新北市深坑區埔新里,342,866,524,1000,1420,70.42,蔡桂英,無
新北市深坑區昇高里,-363,257,620,546,754,72.41,李傳震,無
新北市深坑區深坑里,-291,437,728,1059,1547,68.46,黃建強,無
新北市深坑區萬福里,-300,333,633,761,1043,72.96,鄭宗良,無
新北市深坑區萬順里,-82,320,402,782,1142,68.48,楊文得,無
新北市深坑區賴仲里,67,332,265,1015,1416,71.68,蕭麗玉,無
新北市深坑區阿柔里,-106,68,174,409,535,76.45,羅定國,無
新北市烏來區信賢里,-169,45,214,303,473,64.06,簡凱健,無
新北市烏來區孝義里,-37,42,79,154,225,68.44,呂永豐,無
新北市烏來區忠治里,-85,215,300,648,907,71.44,黃忠信,無
新北市烏來區烏來里,-11,301,312,805,1123,71.68,林春雄,無
新北市烏來區福山里,-170,71,241,374,595,62.86,陳春櫻,無
新北市瑞芳區上天里,-133,160,293,435,637,68.29,林瑞明,無
新北市瑞芳區傑魚里,-106,261,367,658,1008,65.28,周清標,無
新北市瑞芳區光復里,-76,13,89,152,239,63.60,周晉億,無
新北市瑞芳區南雅里,-123,27,150,185,260,71.15,吳顯煌,無
新北市瑞芳區吉安里,-23,376,399,474,726,65.29,謝永昌,無
新北市瑞芳區吉慶里,-159,245,404,610,815,74.85,簡惠麗,無
新北市瑞芳區基山里,-131,41,172,257,392,65.56,石智能,無
新北市瑞芳區崇文里,-123,19,142,168,278,60.43,江李美女,無
新北市瑞芳區弓橋里,-79,38,117,247,285,86.67,陳明星,無
新北市瑞芳區新山里,-144,38,182,218,344,63.37,吳苓芳,無
新北市瑞芳區新峰里,62,446,384,664,1037,64.03,黃茂峻,無
新北市瑞芳區東和里,-97,203,300,654,924,70.78,周樹木,無
新北市瑞芳區柑坪里,-342,133,475,670,999,67.07,許銘仁,無
新北市瑞芳區永慶里,-71,41,112,241,384,62.76,許義村,無
新北市瑞芳區海濱里,-395,133,528,739,1218,60.67,鄧麗華,無
新北市瑞芳區深澳里,-247,151,398,756,1227,61.61,賴孟宏,無
新北市瑞芳區濓新里,-109,16,125,141,261,54.02,黃瑞聰,無
新北市瑞芳區濓洞里,-130,38,168,278,424,65.57,黃嘉祺,無
新北市瑞芳區爪峯里,136,500,364,894,1298,68.88,簡明慧,無
新北市瑞芳區猴硐里,-129,46,175,251,398,63.07,楊志德,無
新北市瑞芳區瑞濱里,-74,230,304,571,911,62.68,胡長安,無
新北市瑞芳區瓜山里,-71,18,89,116,161,72.05,張英傑,無
新北市瑞芳區石山里,-86,23,109,171,305,56.07,吳乾正,無
新北市瑞芳區碩仁里,-56,10,66,105,144,72.92,林富萬,無
新北市瑞芳區福住里,-68,16,84,110,156,70.51,蘇進益,無
新北市瑞芳區銅山里,-71,15,86,120,178,67.42,陳嶽生,無
新北市瑞芳區頌德里,-124,23,147,195,301,64.78,林高白梅,無
新北市瑞芳區鼻頭里,-209,85,294,463,801,57.80,王坤吉,無
新北市瑞芳區龍安里,-207,72,279,392,551,71.14,柯瑞和,無
新北市瑞芳區龍山里,-405,192,597,842,1236,68.12,陳志強,時代力量
新北市瑞芳區龍川里,-73,221,294,582,826,70.46,賴鴻春,無
新北市瑞芳區龍潭里,-232,87,319,468,673,69.54,陳淑霞,無
新北市瑞芳區龍興里,4,264,260,748,997,75.03,黃錫基,無
新北市瑞芳區龍鎮里,-422,148,570,817,1164,70.19,林文清,無
新北市石碇區中民里,-278,92,370,483,690,70.00,郭滄樑,無
新北市石碇區光明里,-105,20,125,189,252,75.00,黃寶緻,無
新北市石碇區彭山里,-125,19,144,189,281,67.26,許建長,無
新北市石碇區格頭里,-361,114,475,689,957,72.00,高國泰,無
新北市石碇區永安里,-351,91,442,539,791,68.14,蕭敏玲,無
新北市石碇區永定里,-275,59,334,368,568,64.79,王金洞,無
新北市石碇區潭邊里,-289,86,375,515,749,68.76,王萬紫,無
新北市石碇區烏塗里,-295,36,331,383,550,69.64,林却,無
新北市石碇區石碇里,-197,40,237,270,362,74.59,王銘勇,無
新北市石碇區豐林里,-111,32,143,216,285,75.79,李煌義,無
新北市石碇區豐田里,-5,38,43,199,264,75.38,陳萬長,無
新北市石碇區隆盛里,-229,63,292,421,630,66.83,謝根林,無
新北市石門區乾華里,-116,28,144,175,270,64.81,曾清松,無
新北市石門區富基里,-477,159,636,867,1264,68.59,曾進興,無
新北市石門區尖鹿里,-583,187,770,944,1369,68.96,邱朝欉,無
新北市石門區山溪里,-287,117,404,577,826,69.85,許阿煌,無
新北市石門區德茂里,-243,140,383,711,1054,67.46,沈素梅,無
新北市石門區石門里,-357,182,539,1015,1441,70.44,劉啟祥,無
新北市石門區老梅里,-128,227,355,555,833,66.63,許寶祿,無
新北市石門區茂林里,-174,51,225,376,533,70.54,簡義雄,無
新北市石門區草里里,-314,102,416,588,879,66.89,邱志曉,無
新北市萬里區中幅里,-252,130,382,720,1044,68.97,謝嘉陽,無
新北市萬里區北基里,-234,264,498,851,1360,62.57,鄧月嬌,中國國民黨
新北市萬里區大鵬里,-3,300,303,606,894,67.79,李建才,無
新北市萬里區崁脚里,-128,32,160,260,369,70.46,郭清標,無
新北市萬里區溪底里,-167,60,227,412,613,67.21,吳連財,無
新北市萬里區磺潭里,-200,61,261,374,559,66.91,張宗基,中國國民黨
新北市萬里區萬里里,98,486,388,673,997,67.50,王傑倫,無
新北市萬里區野柳里,-106,344,450,632,967,65.36,黃長生,無
新北市萬里區雙興里,-290,80,370,670,935,71.66,郭嘉書,無
新北市萬里區龜吼里,-114,305,419,707,1209,58.48,陳國龍,無
新北市蘆洲區中原里,553,956,403,1019,1376,74.06,陳國連,民主進步黨
新北市蘆洲區中華里,-183,484,667,1035,1427,72.53,蔡宜峰,民主進步黨
新北市蘆洲區中路里,424,633,209,963,1273,75.65,涂佳綾,無
新北市蘆洲區九芎里,472,870,398,1092,1551,70.41,李茂雄,民主進步黨
新北市蘆洲區仁復里,-293,295,588,1285,1855,69.27,李德勝,無
新北市蘆洲區仁德里,255,874,619,1190,1666,71.43,古佳玉,無
新北市蘆洲區仁愛里,114,848,734,1127,1499,75.18,林宏典,無
新北市蘆洲區仁義里,-182,576,758,1375,3111,44.20,何益銘,無
新北市蘆洲區保佑里,-165,505,670,1165,1606,72.54,李紹和,無
新北市蘆洲區保和里,-54,368,422,862,1186,72.68,楊總仁,無
新北市蘆洲區保新里,-92,625,717,1227,1731,70.88,黃素秋,無
新北市蘆洲區信義里,-207,580,787,1260,1727,72.96,郭騰芳,無
新北市蘆洲區光明里,60,692,632,913,1270,71.89,陳文良,民主進步黨
新北市蘆洲區光華里,140,807,667,1223,1672,73.15,李鵬毅,無
新北市蘆洲區南港里,162,904,742,1139,1595,71.41,王珠香,無
新北市蘆洲區延平里,32,699,667,1389,1840,75.49,張明德,民主進步黨
新北市蘆洲區得仁里,-55,454,509,982,1275,77.02,曾敏明,無
新北市蘆洲區得勝里,-238,431,669,974,1345,72.42,蔡志選,無
新北市蘆洲區復興里,-192,517,709,1075,1505,71.43,李源泉,無
新北市蘆洲區忠孝里,30,360,330,810,1132,71.55,徐茂集,無
新北市蘆洲區忠義里,-187,524,711,938,1305,71.88,杜芝蓮,無
新北市蘆洲區恆德里,304,894,590,904,1276,70.85,李常孝,無
新北市蘆洲區成功里,574,1185,611,1146,1619,70.78,林德義,無
新北市蘆洲區樓厝里,375,1076,701,1144,1505,76.01,李煒寅,無
新北市蘆洲區樹德里,-180,476,656,1121,1510,74.24,李芳龍,無
新北市蘆洲區正義里,1786,2463,677,1287,1648,78.09,林志修,無
新北市蘆洲區民和里,-37,381,418,1049,1448,72.44,李進誠,中國國民黨
新北市蘆洲區水河里,1130,1451,321,1269,1750,72.51,李文發,無
新北市蘆洲區水湳里,1116,1737,621,1059,1402,75.53,吳松標,無
新北市蘆洲區永安里,225,770,545,962,1311,73.38,李建興,無
新北市蘆洲區永康里,456,1107,651,978,1356,72.12,林世峯,無
新北市蘆洲區永德里,266,757,491,949,1363,69.63,陳宥安,無
新北市蘆洲區永樂里,503,1023,520,1235,1664,74.22,李麗文,無
新北市蘆洲區溪墘里,-35,428,463,953,1268,75.16,李永芳,無
新北市蘆洲區玉清里,647,916,269,1008,1412,71.39,陳義斌,無
新北市蘆洲區福安里,-46,497,543,1131,1567,72.18,李文義,無
新北市蘆洲區長安里,218,778,560,995,1483,67.09,王彥貴,無
新北市蘆洲區鷺江里,432,863,431,1133,1574,71.98,周中堅,無
新北市貢寮區仁里里,-111,171,282,434,703,61.74,紀志樺,無
新北市貢寮區吉林里,-229,33,262,292,441,66.21,簡束卿,無
新北市貢寮區和美里,-75,72,147,288,473,60.89,吳金發,無
新北市貢寮區真理里,-99,138,237,605,1031,58.68,趙瑞昌,無
新北市貢寮區福連里,-23,80,103,300,469,63.97,吳文益,無
新北市貢寮區福隆里,-172,130,302,447,746,59.92,吳憲彰,無
新北市貢寮區美豐里,-89,45,134,258,368,70.11,周貝芳,無
新北市貢寮區貢寮里,-278,58,336,441,731,60.33,楊張翠華,無
新北市貢寮區雙玉里,-100,60,160,194,322,60.25,吳永彬,無
新北市貢寮區龍崗里,-169,28,197,216,373,57.91,黃朝銘,無
新北市貢寮區龍門里,-204,40,244,388,600,64.67,吳世揚,無
新北市金山區三界里,-140,69,209,420,592,70.95,許添坤,無
新北市金山區五湖里,-69,230,299,536,754,71.09,李文俊,無
新北市金山區兩湖里,-181,41,222,268,375,71.47,張金火,無
新北市金山區六股里,-177,55,232,449,635,70.71,鐘鼎平,無
新北市金山區和平里,-171,52,223,300,422,71.09,張文輝,無
新北市金山區大同里,-202,71,273,428,655,65.34,許振煌,無
新北市金山區永興里,-160,45,205,345,534,64.61,許瑞林,無
新北市金山區清泉里,-336,83,419,504,762,66.14,陳麗蘭,無
新北市金山區磺港里,-279,164,443,494,752,65.69,許明熙,無
新北市金山區美田里,173,565,392,837,1203,69.58,何文發,無
新北市金山區萬壽里,-125,46,171,288,426,67.61,劉正行,無
新北市金山區西湖里,-95,18,113,124,163,76.07,賴聰明,無
新北市金山區豐漁里,-183,53,236,321,491,65.38,許吉興,無
新北市金山區重和里,-387,119,506,725,1119,64.79,賴蔡標,無
新北市金山區金美里,186,639,453,804,1162,69.19,蔡龍豪,無
新北市雙溪區三港里,-93,25,118,209,316,66.14,康俐瑩,無
新北市雙溪區三貂里,-123,35,158,217,340,63.82,連建昌,無
新北市雙溪區上林里,-246,51,297,391,551,70.96,簡德福,中國國民黨
新北市雙溪區共和里,-120,26,146,216,331,65.26,李蓁芳,無
新北市雙溪區外柑里,-127,35,162,235,380,61.84,楊文定,無
新北市雙溪區平林里,-46,81,127,387,564,68.62,黃添松,無
新北市雙溪區新基里,-134,67,201,168,252,66.67,蘇虹如,無
新北市雙溪區泰平里,-196,134,330,732,1125,65.07,方敏珍,無
新北市雙溪區牡丹里,-119,117,236,459,746,61.53,連隆盛,無
新北市雙溪區長源里,-154,26,180,200,335,59.70,陳資郎,無
新北市雙溪區雙溪里,-186,51,237,287,408,70.34,盧燈煌,無
新北市雙溪區魚行里,-100,63,163,213,310,68.71,曹拯民,無
新北市鶯歌區中湖里,609,806,197,907,1264,71.76,吳麗卿,無
新北市鶯歌區中鶯里,-219,125,344,659,866,76.10,蘇朝明,無
新北市鶯歌區二橋里,650,1277,627,1224,1744,70.18,李金量,無
新北市鶯歌區二甲里,-327,117,444,613,822,74.57,林水土,無
新北市鶯歌區北鶯里,144,583,439,694,938,73.99,李松進,無
新北市鶯歌區南靖里,43,482,439,607,847,71.66,吳金定,無
新北市鶯歌區南鶯里,125,763,638,1244,1698,73.26,李明弘,無
新北市鶯歌區同慶里,-302,214,516,994,1326,74.96,張素燕,無
新北市鶯歌區大湖里,153,660,507,644,890,72.36,蕭鈴玉,無
新北市鶯歌區尖山里,804,1523,719,1252,1697,73.78,陳怡潔,無
新北市鶯歌區建國里,489,1064,575,1145,1576,72.65,林清得,無
新北市鶯歌區建德里,-229,75,304,388,503,77.14,林真達,無
新北市鶯歌區東湖里,-129,30,159,201,241,83.40,呂阿添,中華統一促進黨
新北市鶯歌區東鶯里,-221,148,369,677,925,73.19,陳陸賀,無
新北市鶯歌區永吉里,242,680,438,1048,1455,72.03,林茂哲,無
新北市鶯歌區永昌里,675,1200,525,855,1229,69.57,游武雄,無
新北市鶯歌區西鶯里,-231,309,540,723,981,73.70,蘇炳輝,無
新北市鶯歌區鳳祥里,98,593,495,1060,1468,72.21,曾勝利,無
新北市鶯歌區鳳福里,415,755,340,1068,1457,73.30,簡騰源,無
新北市鶯歌區鳳鳴里,310,1229,919,978,1389,70.41,陳芷柔,無
