村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
高雄市路竹區竹園里,-185,291,476,1567,2226,0.7,辛瑞賢,無
高雄市路竹區竹東里,-110,482,592,2551,3375,0.8,程啓龍,無
高雄市路竹區竹滬里,-54,362,416,1685,2472,0.7,劉崑芳,無
高雄市路竹區竹西里,-243,264,507,1511,2061,0.7,黃李月施,無
高雄市路竹區頂寮里,-573,176,749,1019,1407,0.7,黃居賢,無
高雄市路竹區鴨寮里,-263,169,432,958,1281,0.7,蘇清吉,無
高雄市那瑪夏區南沙魯里,-348,25,373,336,466,0.7,劉陳玉梅,無
高雄市那瑪夏區瑪雅里,-274,56,330,422,623,0.7,許利滿,無
高雄市那瑪夏區達卡努瓦里,-350,91,441,728,1328,0.5,朱子亮,無
高雄市阿蓮區中路里,-423,183,606,1361,1894,0.7,林永信,無
高雄市阿蓮區南蓮里,8,377,369,2017,2859,0.7,林首相,無
高雄市阿蓮區和蓮里,-370,216,586,1251,1722,0.7,陳秀裡,無
高雄市阿蓮區峯山里,-573,111,684,831,1167,0.7,鄭鴻哖,無
高雄市阿蓮區崗山里,-375,85,460,533,763,0.7,吳尚儒,無
高雄市阿蓮區復安里,-261,115,376,848,1196,0.7,何榮華,中國國民黨
高雄市阿蓮區清蓮里,-205,281,486,1746,2505,0.7,陳伯温,無
高雄市阿蓮區港後里,96,295,199,1804,2525,0.7,鄭文能,無
高雄市阿蓮區玉庫里,-441,133,574,968,1382,0.7,鄭明聰,無
高雄市阿蓮區石安里,-373,172,545,1141,1593,0.7,蔡寬意,無
高雄市阿蓮區阿蓮里,-56,564,620,3235,4661,0.7,黃靖娟,無
高雄市阿蓮區青旗里,-214,134,348,760,1120,0.7,陳文曉,無
高雄市鳥松區仁美里,119,754,635,4785,6688,0.7,吳家儒,無
高雄市鳥松區坔埔里,-228,431,659,2650,3542,0.7,黃永順,民主進步黨
高雄市鳥松區夢裡里,124,669,545,3955,5367,0.7,陳萬丁,無
高雄市鳥松區大竹里,-350,20,370,134,184,0.7,蔡榮瑞,無
高雄市鳥松區大華里,652,1267,615,7610,10058,0.8,蔡美蘭,中國國民黨
高雄市鳥松區華美里,-288,448,736,2824,3875,0.7,邱宏棋,無
高雄市鳥松區鳥松里,680,1155,475,6551,9371,0.7,謝唐欽,無
高雄市鳳山區一甲里,11,354,343,2332,3334,0.7,蔡瑋誠,無
高雄市鳳山區三民里,-435,140,575,804,1076,0.7,黃榮貴,無
高雄市鳳山區中和里,-276,394,670,2383,3193,0.7,張簡進興,無
高雄市鳳山區中崙里,-412,214,626,1142,1627,0.7,林齊諒,無
高雄市鳳山區中榮里,-246,562,808,3049,4387,0.7,劉秀美,無
高雄市鳳山區中正里,-71,462,533,2957,4057,0.7,鄒家駿,中國國民黨
高雄市鳳山區中民里,-1,560,561,3305,4684,0.7,黃金利,無
高雄市鳳山區二甲里,-261,600,861,3475,4754,0.7,黃昭雄,無
高雄市鳳山區五福里,-281,236,517,1437,1959,0.7,王劉煌,無
高雄市鳳山區保安里,572,992,420,4952,6603,0.7,謝昆政,無
高雄市鳳山區光明里,-453,154,607,886,1262,0.7,王俊富,無
高雄市鳳山區北門里,-112,436,548,2702,3777,0.7,謝秀霞,民主進步黨
高雄市鳳山區協和里,-131,384,515,2197,2932,0.7,羅美滿,無
高雄市鳳山區南和里,-398,302,700,2009,2792,0.7,李錦珠,民主進步黨
高雄市鳳山區南成里,781,1355,574,6851,9318,0.7,楊居財,無
高雄市鳳山區南興里,-344,100,444,633,846,0.7,廖春花,無
高雄市鳳山區和德里,-155,454,609,2033,2762,0.7,吳金池,無
高雄市鳳山區和興里,124,549,425,3274,4356,0.8,周春生,無
高雄市鳳山區善美里,372,720,348,4030,5784,0.7,張育臺,民主進步黨
高雄市鳳山區國光里,-267,252,519,1677,2360,0.7,呂岳霖,無
高雄市鳳山區國富里,-51,352,403,2011,2702,0.7,陳振沛,無
高雄市鳳山區國泰里,-201,374,575,2700,3801,0.7,黃昭清,無
高雄市鳳山區國隆里,-282,240,522,1786,2533,0.7,呂富貴,無
高雄市鳳山區埤頂里,25,696,671,4114,5683,0.7,謝順和,無
高雄市鳳山區大德里,-316,508,824,3255,4556,0.7,侯俊傑,無
高雄市鳳山區天興里,-275,398,673,2571,3570,0.7,郭秉鑫,無
高雄市鳳山區富榮里,-520,228,748,1155,1592,0.7,郭登臨,無
高雄市鳳山區富甲里,-89,237,326,1462,2083,0.7,王筱銜,無
高雄市鳳山區忠孝里,196,603,407,3872,5384,0.7,蔡美雪,無
高雄市鳳山區忠義里,48,615,567,3201,4309,0.7,李朝清,無
高雄市鳳山區忠誠里,-290,476,766,2470,3415,0.7,陳永壽,無
高雄市鳳山區成功里,-301,18,319,122,169,0.7,鄭美玉,無
高雄市鳳山區文山里,338,813,475,4414,6076,0.7,黃惠玲,民主進步黨
高雄市鳳山區文德里,555,1195,640,6424,8832,0.7,謝智華,無
高雄市鳳山區文福里,715,1405,690,6808,9205,0.7,余世善,無
高雄市鳳山區文英里,14,484,470,2542,3484,0.7,鄭鴻章,無
高雄市鳳山區文華里,317,1006,689,5785,7903,0.7,張嘉玲,無
高雄市鳳山區文衡里,-145,573,718,2867,3993,0.7,洪啟修,無
高雄市鳳山區新富里,59,491,432,3049,4198,0.7,李金福,無
高雄市鳳山區新強里,-86,581,667,3217,4293,0.7,李得勝,民主進步黨
高雄市鳳山區新樂里,-196,461,657,2318,3155,0.7,李滋宏,民主進步黨
高雄市鳳山區新武里,2,386,384,2099,2790,0.8,李戊琳,無
高雄市鳳山區新泰里,-71,594,665,3033,4166,0.7,歐諺霖,無
高雄市鳳山區新甲里,-202,422,624,2350,3224,0.7,柯寶凱,無
高雄市鳳山區新興里,-15,184,199,1166,3408,0.3,郭傅美金,無
高雄市鳳山區曹公里,-26,221,247,1360,1862,0.7,侯朝明,無
高雄市鳳山區東門里,-1,713,714,3943,5641,0.7,劉晋祥,無
高雄市鳳山區正義里,108,588,480,3588,4952,0.7,鄭洂汯,無
高雄市鳳山區武慶里,-280,349,629,1995,2724,0.7,張淑敏,無
高雄市鳳山區武松里,-74,305,379,1779,2544,0.7,戴惠敏,無
高雄市鳳山區武漢里,-85,487,572,2778,3955,0.7,蘇弘展,民主進步黨
高雄市鳳山區海光里,-460,344,804,1980,2744,0.7,鍾翠民,無
高雄市鳳山區海洋里,-14,520,534,2988,3985,0.7,蔡秀寶,無
高雄市鳳山區瑞竹里,-22,572,594,3648,5076,0.7,李美雲,中國國民黨
高雄市鳳山區瑞興里,-95,693,788,3589,4922,0.7,王玉蘭,中國國民黨
高雄市鳳山區生明里,-259,218,477,1423,1938,0.7,郭清竹,中國國民黨
高雄市鳳山區福祥里,-368,350,718,2209,3041,0.7,李安琪,無
高雄市鳳山區福興里,192,461,269,3053,4397,0.7,鄭陳麗珠,無
高雄市鳳山區福誠里,120,727,607,3816,5130,0.7,許德發,民主進步黨
高雄市鳳山區縣口里,-253,4,257,22,34,0.6,洪敏川,無
高雄市鳳山區縣衙里,-303,104,407,582,802,0.7,王鈴雅,中國國民黨
高雄市鳳山區老爺里,469,812,343,4929,6880,0.7,李菁雅,無
高雄市鳳山區興中里,-310,137,447,668,864,0.8,林天財,中國國民黨
高雄市鳳山區興仁里,-131,386,517,2340,3177,0.7,林曾桂花,無
高雄市鳳山區誠信里,-320,154,474,936,1325,0.7,蔡自謄,中國國民黨
高雄市鳳山區誠德里,-69,324,393,1788,2485,0.7,陳世寳,中國國民黨
高雄市鳳山區誠智里,-126,309,435,1784,2595,0.7,黃桂花,中國國民黨
高雄市鳳山區誠義里,-53,549,602,2847,3696,0.8,劉啓芳,中國國民黨
高雄市鳳山區過埤里,1457,2148,691,10083,14164,0.7,莫尚忠,無
高雄市鳳山區鎮北里,971,1651,680,7339,10407,0.7,趙志成,無
高雄市鳳山區鎮南里,101,480,379,2845,3936,0.7,楊三吉,民主進步黨
高雄市鳳山區鎮東里,-207,339,546,1739,2443,0.7,張簡裕芳,無
高雄市鳳山區鎮西里,90,594,504,3397,4599,0.7,李陳金治,無
高雄市鳳山區鳳崗里,-420,128,548,848,1150,0.7,董錦慧,中國國民黨
高雄市鳳山區鳳東里,299,800,501,4646,6325,0.7,蔡瑋寧,民主進步黨
高雄市鳳山區龍成里,-507,297,804,2119,2981,0.7,張芳瑋,無
高雄市鹽埕區中原里,-302,55,357,440,592,0.7,洪玄志,無
高雄市鹽埕區中山里,-429,156,585,948,1323,0.7,易明忠,無
高雄市鹽埕區光明里,-469,6,475,44,70,0.6,葛吉雄,無
高雄市鹽埕區南端里,-315,92,407,656,946,0.7,陳清標,無
高雄市鹽埕區博愛里,-351,45,396,482,657,0.7,林哲弘,無
高雄市鹽埕區壽星里,-578,115,693,872,1286,0.7,黃強,無
高雄市鹽埕區府北里,-10,200,210,1414,2000,0.7,莊世權,無
高雄市鹽埕區慈愛里,-178,34,212,262,372,0.7,呂佳穎,無
高雄市鹽埕區教仁里,-484,202,686,1436,1919,0.7,高陳文玲,無
高雄市鹽埕區新化里,-239,65,304,445,588,0.8,夏麗鳳,無
高雄市鹽埕區新樂里,-431,88,519,627,833,0.8,黃昭翔,無
高雄市鹽埕區新豐里,-216,86,302,598,818,0.7,郭蘇元,無
高雄市鹽埕區江南里,-201,44,245,416,602,0.7,蔡德龍,民主進步黨
高雄市鹽埕區江西里,-414,99,513,751,1045,0.7,鄭錫國,無
高雄市鹽埕區沙地里,-243,67,310,518,717,0.7,高健財,無
高雄市鹽埕區河濱里,-147,190,337,1170,1542,0.8,林德松,無
高雄市鹽埕區港都里,-345,81,426,774,1042,0.7,邱誌雲,民主進步黨
高雄市鹽埕區瀨南里,-305,49,354,432,591,0.7,邱有洧,無
高雄市鹽埕區育仁里,-278,65,343,558,786,0.7,葛有力,無
高雄市鹽埕區藍橋里,-258,166,424,955,1281,0.7,陳本興,中國國民黨
高雄市鹽埕區陸橋里,-362,111,473,785,1109,0.7,許梅娟,民主進步黨
高雄市鼓山區光化里,-323,122,445,869,1232,0.7,周國城,無
高雄市鼓山區光榮里,-23,375,398,2488,3401,0.7,葉文朗,無
高雄市鼓山區內惟里,-342,136,478,802,1114,0.7,林進發,無
高雄市鼓山區前峰里,-64,430,494,2903,3958,0.7,盧明惠,中國國民黨
高雄市鼓山區厚生里,-670,342,1012,2101,2871,0.7,歐瑞清,無
高雄市鼓山區哨船頭里,-221,100,321,696,984,0.7,楊宗正,無
高雄市鼓山區壽山里,-427,121,548,875,1290,0.7,陳進興,民主進步黨
高雄市鼓山區寶樹里,-369,111,480,831,1941,0.4,王登科,無
高雄市鼓山區山下里,-599,143,742,952,1285,0.7,杜文瑞,中國國民黨
高雄市鼓山區峰南里,-370,52,422,531,774,0.7,王宋金花,中國國民黨
高雄市鼓山區平和里,-314,356,670,2496,3335,0.7,陳玉芳,民主進步黨
高雄市鼓山區延平里,-250,71,321,550,734,0.7,洪蔡愛玉,無
高雄市鼓山區建國里,-62,287,349,1860,2438,0.8,許分薰,無
高雄市鼓山區忠正里,-163,392,555,2602,3591,0.7,洪吉祥,無
高雄市鼓山區惠安里,-367,122,489,763,1087,0.7,洪進成,無
高雄市鼓山區新民里,-554,92,646,709,973,0.7,洪宗郁,無
高雄市鼓山區明誠里,1421,2085,664,10426,14752,0.7,胡景森,中國國民黨
高雄市鼓山區桃源里,-333,53,386,409,552,0.7,李慶賢,無
高雄市鼓山區樹德里,-437,110,547,852,1120,0.8,黃武田,無
高雄市鼓山區正德里,-680,192,872,1441,1972,0.7,朱榮俊,中國國民黨
高雄市鼓山區民強里,-450,242,692,1861,2549,0.7,歐華美,無
高雄市鼓山區民族里,-587,155,742,1032,1338,0.8,朱春木,中國國民黨
高雄市鼓山區河邊里,-378,6,384,42,61,0.7,曾茂信,中國國民黨
高雄市鼓山區登山里,-295,64,359,425,633,0.7,許永堃,無
高雄市鼓山區綠川里,-388,130,518,984,1326,0.7,郭國華,無
高雄市鼓山區維生里,-447,109,556,846,1193,0.7,董錦昌,無
高雄市鼓山區自強里,-276,63,339,561,787,0.7,方紹義,中國國民黨
高雄市鼓山區興宗里,-520,100,620,875,1239,0.7,楊孟翰,無
高雄市鼓山區華豐里,-620,485,1105,2975,3986,0.7,黃明洲,中國國民黨
高雄市鼓山區裕興里,-494,418,912,2532,3407,0.7,曾榮發,中國國民黨
高雄市鼓山區裕豐里,-375,313,688,1969,2704,0.7,周恆功,中國國民黨
高雄市鼓山區雄峰里,-35,247,282,1338,1958,0.7,楊惠茵,中國國民黨
高雄市鼓山區麗興里,-306,85,391,657,953,0.7,王志斌,無
高雄市鼓山區鼓岩里,-357,100,457,777,1150,0.7,方國智,無
高雄市鼓山區鼓峰里,-197,253,450,1345,1910,0.7,麥克士,中國國民黨
高雄市鼓山區龍井里,-634,116,750,906,1265,0.7,周明吉,無
高雄市鼓山區龍子里,1752,2227,475,11497,15711,0.7,蘇彥傑,無
高雄市鼓山區龍水里,2731,3308,577,16567,22489,0.7,初學霖,民主進步黨
